frame,is_detected,pos_cx,pos_cy,pos_Z,vel_cx,vel_cy,vel_Z,P_diag_cx,P_diag_cy,P_diag_Z,P_diag_vcx,P_diag_vcy,P_diag_vZ
400,0,1270.959170167971,253.51892361958957,12.457597720763072,73.20659054515134,-93.98797980859334,4.005526137631948,625.9448386701116,625.9448386701116,1848.3722542585413,1029.6311920908865,1029.6311920908865,3732.132145005865
401,0,1273.3993898528095,250.38599095930311,12.591115258684138,73.20659054515134,-93.98797980859334,4.005526137631948,673.0964641104183,673.0964641104183,2003.123490762824,1054.6311920908865,1054.6311920908865,3832.132145005865
402,0,1275.839609537648,247.25305829901666,12.724632796605203,73.20659054515134,-93.98797980859334,4.005526137631948,722.5639366442604,722.5639366442604,2166.27946536712,1079.6311920908865,1079.6311920908865,3932.132145005865
403,0,1278.2798292224863,244.1201256387302,12.858150334526268,73.20659054515134,-93.98797980859334,4.005526137631948,774.4028118271932,774.4028118271932,2338.062400293651,1104.6311920908865,1104.6311920908865,4032.132145005865
404,0,1280.7200489073248,240.98719297844374,12.991667872447334,73.20659054515134,-93.98797980859334,4.005526137631948,828.6686452147725,828.6686452147725,2518.69451776464,1129.6311920908865,1129.6311920908865,4132.132145005865
405,0,1283.1602685921632,237.8542603181573,13.125185410368399,73.20659054515134,-93.98797980859334,4.005526137631948,885.4169923625537,885.4169923625537,2708.3980400023083,1154.6311920908865,1154.6311920908865,4232.132145005865
406,0,1285.6004882770017,234.72132765787083,13.258702948289464,73.20659054515134,-93.98797980859334,4.005526137631948,944.7034088260925,944.7034088260925,2907.3951892288787,1179.6311920908865,1179.6311920908865,4332.132145005865
407,0,1288.04070796184,231.58839499758437,13.39222048621053,73.20659054515134,-93.98797980859334,4.005526137631948,1006.5834501609444,1006.5834501609444,3115.908187666573,1204.6311920908865,1204.6311920908865,4432.132145005865
408,0,1290.4809276466785,228.45546233729792,13.525738024131595,73.20659054515134,-93.98797980859334,4.005526137631948,1071.112671922665,1071.112671922665,3334.159257537614,1229.6311920908865,1229.6311920908865,4532.132145005865
409,0,1292.921147331517,225.32252967701146,13.65925556205266,73.20659054515134,-93.98797980859334,4.005526137631948,1138.3466296668098,1138.3466296668098,3562.370621064223,1254.6311920908865,1254.6311920908865,4632.132145005865
410,0,1295.3613670163554,222.189597016725,13.792773099973726,73.20659054515134,-93.98797980859334,4.005526137631948,1208.3408789489345,1208.3408789489345,3800.7645004686233,1279.6311920908865,1279.6311920908865,4732.132145005865
